period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
4.900000000000000000e+01,2.611344455387800637e-03,5.741739816492513401e-03,3.464000804021163081e-03,1.829744173333524302e-03,1.634256630687638779e-03,3.463626882535508680e-03,3.739214856544013921e-07,-7.385292944720633912e+00,-3.437188494660825544e+00
5.000000000000000000e+01,2.611369119659111282e-03,5.741756912692321663e-03,3.464021214746822175e-03,1.829745820173737762e-03,1.634275394573084413e-03,3.463640812306685492e-03,3.804024401366824792e-07,-7.384418194452646134e+00,-3.436900976038892441e+00
5.100000000000000000e+01,2.611393094246762352e-03,5.741772478602393849e-03,3.464040849088840298e-03,1.829747291031007294e-03,1.634293558057833004e-03,3.463654408892798998e-03,3.864401960412995607e-07,-7.383567904707266649e+00,-3.436639193358337341e+00
5.200000000000000000e+01,2.611416447007255514e-03,5.741786664772982780e-03,3.464059774278372122e-03,1.829748605255875332e-03,1.634311169022496790e-03,3.463667708933861403e-03,3.920653445107190327e-07,-7.382739668865934135e+00,-3.436400614711387913e+00
5.300000000000000000e+01,2.611439237182273075e-03,5.741799602680168479e-03,3.464078050151698542e-03,1.829749779287211022e-03,1.634328270864487519e-03,3.463680743557240749e-03,3.973065944577920672e-07,-7.381931385845808435e+00,-3.436183028973827103e+00
5.400000000000000000e+01,2.611461516818766853e-03,5.741811407861931171e-03,3.464095730238946503e-03,1.829750827206917977e-03,1.634344903032028526e-03,3.463693539427817845e-03,4.021908111286574827e-07,-7.381141209734454200e+00,-3.435984493063504175e+00
5.500000000000000000e+01,2.611483331907110250e-03,5.741822182432835056e-03,3.464112862649584672e-03,1.829751761175118499e-03,1.634361101474466173e-03,3.463706119571877129e-03,4.067430777075428661e-07,-7.380367509423813033e+00,-3.435803289649119741e+00
5.600000000000000000e+01,2.611504723299191977e-03,5.741832017113476967e-03,3.464129490798164516e-03,1.829752591772972449e-03,1.634376899025192066e-03,3.463718504026137845e-03,4.109867720266703606e-07,-7.379608836048856091e+00,-3.435637893019638511e+00
5.700000000000000000e+01,2.611525727454115132e-03,5.741840992879709664e-03,3.464145654003804742e-03,1.829753328274005136e-03,1.634392325729799606e-03,3.463730710351439063e-03,4.149436523656797882e-07,-7.378863896540344136e+00,-3.435486941348098178e+00
5.800000000000000000e+01,2.611546377048214445e-03,5.741849182312531649e-03,3.464161387989457726e-03,1.829753978859934450e-03,1.634407409129523276e-03,3.463742754041356821e-03,4.186339481009049290e-07,-7.378131531989828851e+00,-3.435349213989624673e+00
5.900000000000000000e+01,2.611566701477826841e-03,5.741856650711224530e-03,3.464176725301052525e-03,1.829754550793350875e-03,1.634422174507701650e-03,3.463754648849131854e-03,4.220764519206714194e-07,-7.377410699818209849e+00,-3.435223612761029166e+00
6.000000000000000000e+01,2.611586727276827245e-03,5.741863457018298034e-03,3.464191695662251907e-03,1.829755050556716115e-03,1.634436645105535792e-03,3.463766407050835813e-03,4.252886114160941977e-07,-7.376700458967311747e+00,-3.435109146385340040e+00
6.100000000000000000e+01,2.611606478466054360e-03,5.741869654593957303e-03,3.464206326277077461e-03,1.829755483965000203e-03,1.634450842312077257e-03,3.463778039658628200e-03,4.282866184492604977e-07,-7.375999957507051619e+00,-3.435004917467043839e+00
6.200000000000000000e+01,2.611625976847971667e-03,5.741875291869534201e-03,3.464220642090034847e-03,1.829755856257614041e-03,1.634464785832420806e-03,3.463789556594816348e-03,4.310854952184993427e-07,-7.375308422184856383e+00,-3.434910111502942343e+00
6.300000000000000000e+01,2.611645242257022281e-03,5.741880412902928416e-03,3.464234666011331652e-03,1.829756172173996939e-03,1.634478493837334713e-03,3.463800966834971410e-03,4.336991763602415784e-07,-7.374625149546554681e+00,-3.434823987540835954e+00
6.400000000000000000e+01,2.611664292773887685e-03,5.741885057854177569e-03,3.464248419113192135e-03,1.829756436016254876e-03,1.634491983096937259e-03,3.463812278526524468e-03,4.361405866676673626e-07,-7.373949498337428743e+00,-3.434745870181599159e+00
6.500000000000000000e+01,2.611683144910119121e-03,5.741889263395452171e-03,3.464261920802093157e-03,1.829756651701471091e-03,1.634505269100622066e-03,3.463823499087814034e-03,4.384217142791232980e-07,-7.373280882953947568e+00,-3.434675142683951687e+00
6.600000000000000000e+01,2.611701813768299834e-03,5.741893063066823982e-03,3.464275188970692126e-03,1.829756822805751141e-03,1.634518366164940985e-03,3.463834635291483319e-03,4.405536792088070308e-07,-7.372618767763472469e+00,-3.434611240981289004e+00
6.700000000000000000e+01,2.611720313181816085e-03,5.741896487586868256e-03,3.464288240132620648e-03,1.829756952601587546e-03,1.634531287531033102e-03,3.463845693335227023e-03,4.425467973936253463e-07,-7.371962662147090839e+00,-3.434553648458105179e+00
6.800000000000000000e+01,2.611738655837532452e-03,5.741899565125333643e-03,3.464301089542595920e-03,1.829757044089823153e-03,1.634544045452772766e-03,3.463856678902314540e-03,4.444106402813792489e-07,-7.371312116148731164e+00,-3.434501891364216686e+00
6.900000000000000000e+01,2.611756853384018633e-03,5.741902321543759617e-03,3.464313751303931509e-03,1.829757100027178812e-03,1.634556651276752696e-03,3.463867597213718397e-03,4.461540902131119757e-07,-7.370666716636820048e+00,-3.434455534768243723e+00
7.000000000000000000e+01,2.611774916527476609e-03,5.741904780608791947e-03,3.464326238465134569e-03,1.829757122950145722e-03,1.634569115514988846e-03,3.463878453073347598e-03,4.477853917869700773e-07,-7.370026083902059710e+00,-3.434414178970035536e+00
7.100000000000000000e+01,2.611792855117123745e-03,5.741906964182084613e-03,3.464338563106983317e-03,1.829757115195849168e-03,1.634581447911134149e-03,3.463889250907562032e-03,4.493121994212853632e-07,-7.369389868629216522e+00,-3.434377456307047272e+00
7.200000000000000000e+01,2.611810678221484616e-03,5.741908892389995661e-03,3.464350736421267438e-03,1.829757078920386283e-03,1.634593657500881154e-03,3.463899994799891219e-03,4.507416213762188706e-07,-7.368757749191356510e+00,-3.434345028300378466e+00
7.300000000000000000e+01,2.611828394196787258e-03,5.741910583775736328e-03,3.464362768782174116e-03,1.829757016115036820e-03,1.634605752667137295e-03,3.463910688521736319e-03,4.520802604377968659e-07,-7.368129429224046234e+00,-3.434316583096019837e+00
7.400000000000000000e+01,2.611846010748464317e-03,5.741912055436199092e-03,3.464374669811160629e-03,1.829756928620668733e-03,1.634617741190491896e-03,3.463921335559646056e-03,4.533342515145727392e-07,-7.367504635444155348e+00,-3.434291833163694019e+00
7.500000000000000000e+01,2.611863534986608691e-03,5.741913323145309521e-03,3.464386448436030785e-03,1.829756818140596377e-03,1.634629630295434408e-03,3.463931939139663126e-03,4.545092963676583553e-07,-7.366883115683031669e+00,-3.434270513222392740e+00
7.600000000000000000e+01,2.611880973476090120e-03,5.741914401465544708e-03,3.464398112944828446e-03,1.829756686252104279e-03,1.634641426692724168e-03,3.463942502249155262e-03,4.556106956731843793e-07,-7.366264637109098956e+00,-3.434252378364843761e+00
7.700000000000000000e+01,2.611898332281941196e-03,5.741915303848892441e-03,3.464409671035078089e-03,1.829756534416828589e-03,1.634653136618249500e-03,3.463953027656462274e-03,4.566433786158154151e-07,-7.365648984618133888e+00,-3.434237202359680108e+00
7.800000000000000000e+01,2.611915617010547065e-03,5.741916042728476693e-03,3.464421129858858122e-03,1.829756363990113531e-03,1.634664765868744591e-03,3.463963517928626661e-03,4.576119302314614334e-07,-7.365035959372445262e+00,-3.434224776110450517e+00
7.900000000000000000e+01,2.611932832847071225e-03,5.741916629601819151e-03,3.464432496064092509e-03,1.829756176229502436e-03,1.634676319834590073e-03,3.463973975447465822e-03,4.585206166266876660e-07,-7.364425377473482470e+00,-3.434214906255361743e+00
8.000000000000000000e+01,2.611949984589531561e-03,5.741917075106631879e-03,3.464443775832427158e-03,1.829755972302437965e-03,1.634687803529989193e-03,3.463984402424153709e-03,4.593734082734488022e-07,-7.363817068753364836e+00,-3.434207413892653715e+00
8.100000000000000000e+01,2.611967076679853634e-03,5.741917389089880135e-03,3.464454974914021098e-03,1.829755753293270393e-03,1.634699221620750705e-03,3.463994800912498836e-03,4.601740015222621771e-07,-7.363210875673442679e+00,-3.434202133419106406e+00
8.200000000000000000e+01,2.611984113232208252e-03,5.741917580670814411e-03,3.464466098659520470e-03,1.829755520209655484e-03,1.634710578449864986e-03,3.464005172821054811e-03,4.609258384656589325e-07,-7.362606652319348299e+00,-3.434198911469965587e+00
8.300000000000000000e+01,2.612001098058898321e-03,5.741917658298528564e-03,3.464477152049470765e-03,1.829755273988390536e-03,1.634721878061080229e-03,3.464015519924175304e-03,4.616321252954615206e-07,-7.362004263482802457e+00,-3.434197605950983778e+00
8.400000000000000000e+01,2.612018034694036945e-03,5.741917629804603462e-03,3.464488139721403227e-03,1.829755015500768170e-03,1.634733124220635056e-03,3.464025843872153062e-03,4.622958492501647032e-07,-7.361403583821934937e+00,-3.434198085153039592e+00
8.500000000000000000e+01,2.612034926415206758e-03,5.741917502451274191e-03,3.464499065994800994e-03,1.829754745557468469e-03,1.634744320437332525e-03,3.464036146200480740e-03,4.629197943202545407e-07,-7.360804497093043075e+00,-3.434200226942096812e+00
8.600000000000000000e+01,2.612051776263319032e-03,5.741917282975557944e-03,3.464509934894089392e-03,1.829754464913067522e-03,1.634755469981021871e-03,3.464046428338395708e-03,4.635065556936844577e-07,-7.360206895446264497e+00,-3.434203918017086909e+00
8.700000000000000000e+01,2.612068587060797052e-03,5.741916977629693900e-03,3.464520750169884991e-03,1.829754174270158476e-03,1.634766575899726515e-03,3.464056691616679805e-03,4.640585532051863527e-07,-7.359610678780715176e+00,-3.434209053229764219e+00
8.800000000000000000e+01,2.612085361428279767e-03,5.741916592218245484e-03,3.464531515318580637e-03,1.829753874283158825e-03,1.634777641035421811e-03,3.464066937274870583e-03,4.645780437100531512e-07,-7.359015754152043343e+00,-3.434215534960782801e+00
8.900000000000000000e+01,2.612102101799944603e-03,5.741916132132158200e-03,3.464542233600459431e-03,1.829753565561809993e-03,1.634788668038649438e-03,3.464077166467892290e-03,4.650671325671408562e-07,-7.358422035229006397e+00,-3.434223272546865768e+00
9.000000000000000000e+01,2.612118810437586477e-03,5.741915602380041894e-03,3.464552908056423106e-03,1.829753248674395897e-03,1.634799659382027209e-03,3.464087380272145612e-03,4.655277842774939445e-07,-7.357829441794116576e+00,-3.434232181754770519e+00
9.100000000000000000e+01,2.612135489443560138e-03,5.741915007616921196e-03,3.464563541523462287e-03,1.829752924150723856e-03,1.634810617372738431e-03,3.464097579691159841e-03,4.659618323024465603e-07,-7.357237899284651661e+00,-3.434242184297719991e+00
9.200000000000000000e+01,2.612152140772682103e-03,5.741914352170671837e-03,3.464574136648979237e-03,1.829752592484868053e-03,1.634821544164111184e-03,3.464107765660779693e-03,4.663709881995437012e-07,-7.356647338370503775e+00,-3.434253207390836060e+00
9.300000000000000000e+01,2.612168766243188472e-03,5.741913640066361423e-03,3.464584695904027699e-03,1.829752254137699844e-03,1.634832441766327854e-03,3.464117939053968764e-03,4.667568500589351632e-07,-7.356057694565598659e+00,-3.434265183341767003e+00
9.400000000000000000e+01,2.612185367546820177e-03,5.741912875048641243e-03,3.464595221595583464e-03,1.829751909539233763e-03,1.634843312056349701e-03,3.464128100685244342e-03,4.671209103391214812e-07,-7.355468907870143624e+00,-3.434278049174122049e+00
9.500000000000000000e+01,2.612201946258117628e-03,5.741912060602381677e-03,3.464605715877922421e-03,1.829751559090794398e-03,1.634854156787128024e-03,3.464138251314782205e-03,4.674645631402157830e-07,-7.354880922441031643e+00,-3.434291746280426771e+00
9.600000000000000000e+01,2.612218503842985914e-03,5.741911199971694302e-03,3.464616180763145561e-03,1.829751203167021304e-03,1.634864977596124256e-03,3.464148391652218262e-03,4.677891109272983017e-07,-7.354293686288038145e+00,-3.434306220102212315e+00
9.700000000000000000e+01,2.612235041666595165e-03,5.741910296177461272e-03,3.464626618130947199e-03,1.829750842117718653e-03,1.634875776013228546e-03,3.464158522360145757e-03,4.680957708014417407e-07,-7.353707150993638031e+00,-3.434321419835217881e+00
9.800000000000000000e+01,2.612251561000668125e-03,5.741909352033520292e-03,3.464637029737682380e-03,1.829750476269582796e-03,1.634886553468099584e-03,3.464168644057391729e-03,4.683856802906519179e-07,-7.353121271454554631e+00,-3.434337298157175145e+00
9.900000000000000000e+01,2.612268063030214783e-03,5.741908370161588442e-03,3.464647417224774213e-03,1.829750105927788022e-03,1.634897311296986191e-03,3.464178757322018513e-03,4.686599027556997976e-07,-7.352536005642873462e+00,-3.434353810976853438e+00
1.000000000000000000e+02,2.612284548859737914e-03,5.741907353005056697e-03,3.464657782126516657e-03,1.829749731377467142e-03,1.634908050749049515e-03,3.464188862694127496e-03,4.689194323891608673e-07,-7.351951314385951619e+00,-3.434370917202078655e+00
1.010000000000000000e+02,2.612301019518978914e-03,5.741906302841725401e-03,3.464668125877329134e-03,1.829749352885076067e-03,1.634918772992253067e-03,3.464198960678446879e-03,4.691651988822549690e-07,-7.351367161162714048e+00,-3.434388578525482405e+00
1.020000000000000000e+02,2.612317475968230825e-03,5.741905221795580438e-03,3.464678449818480756e-03,1.829748970699673818e-03,1.634929479118806938e-03,3.464209051746749025e-03,4.693980717317310092e-07,-7.350783511915103929e+00,-3.434406759226538153e+00
1.030000000000000000e+02,2.612333919103237197e-03,5.741904111847676885e-03,3.464688755204368715e-03,1.829748585054091509e-03,1.634940170150277206e-03,3.464219136340072197e-03,4.696188642965178073e-07,-7.350200334874424257e+00,-3.434425425988463232e+00
1.040000000000000000e+02,2.612350349759740963e-03,5.741902974846211684e-03,3.464699043208313567e-03,1.829748196166037805e-03,1.634950847042275762e-03,3.464229214870807871e-03,4.698283375056955258e-07,-7.349617600399971806e+00,-3.434444547728854324e+00
1.050000000000000000e+02,2.612366768717682471e-03,5.741901812515840843e-03,3.464709314927983275e-03,1.829747804239106358e-03,1.634961510688876917e-03,3.464239287724617169e-03,4.700272033661065385e-07,-7.349035280830163330e+00,-3.434464095442979481e+00
1.060000000000000000e+02,2.612383176705097409e-03,5.741900626466316625e-03,3.464719571390427813e-03,1.829747409463734677e-03,1.634972161926693136e-03,3.464249355262234969e-03,4.702161281928442238e-07,-7.348453350344252399e+00,-3.434484042058516540e+00
1.070000000000000000e+02,2.612399574401715920e-03,5.741899418200470742e-03,3.464729813556757278e-03,1.829747012018073443e-03,1.634982801538683835e-03,3.464259417821127004e-03,4.703957356302738979e-07,-7.347871784834736353e+00,-3.434504362301304958e+00
1.080000000000000000e+02,2.612415962442309319e-03,5.741898189121626833e-03,3.464740042326504288e-03,1.829746612068807029e-03,1.634993430257697259e-03,3.464269475717041136e-03,4.705666094631522078e-07,-7.347290561788644148e+00,-3.434525032570689973e+00
1.090000000000000000e+02,2.612432341419785274e-03,5.741896940540461292e-03,3.464750258541682802e-03,1.829746209771918519e-03,1.635004048769764283e-03,3.464279529245451513e-03,4.707292962312890905e-07,-7.346709660177719314e+00,-3.434546030824103813e+00
1.100000000000000000e+02,2.612448711888059640e-03,5.741895673681371437e-03,3.464760462990570250e-03,1.829745805273392699e-03,1.635014657717177551e-03,3.464289578682896911e-03,4.708843076733394695e-07,-7.346129060356632046e+00,-3.434567336470029097e+00
1.110000000000000000e+02,2.612465074364724461e-03,5.741894389688383983e-03,3.464770656411235959e-03,1.829745398709881326e-03,1.635025257701354633e-03,3.464299624288236235e-03,4.710321229997246895e-07,-7.345548743968322469e+00,-3.434588930268556162e+00
1.120000000000000000e+02,2.612481429333520823e-03,5.741893089630630692e-03,3.464780839494812845e-03,1.829744990209312451e-03,1.635035849285500394e-03,3.464309666303804717e-03,4.711731910081277952e-07,-7.344968693856257502e+00,-3.434610794239378873e+00
1.130000000000000000e+02,2.612497777246633891e-03,5.741891774507437186e-03,3.464791012888565266e-03,1.829744579891463743e-03,1.635046432997101524e-03,3.464319704956498984e-03,4.713079320662824645e-07,-7.344388893983122557e+00,-3.434632911576118719e+00
1.140000000000000000e+02,2.612514118526831387e-03,5.741890445253052672e-03,3.464801177198742217e-03,1.829744167868495915e-03,1.635057009330246301e-03,3.464329740458786666e-03,4.714367399555503824e-07,-7.343809329354922255e+00,-3.434655266566888354e+00
1.150000000000000000e+02,2.612530453569438579e-03,5.741889102741034451e-03,3.464811332993237517e-03,1.829743754245450379e-03,1.635067578747787138e-03,3.464339773009652689e-03,4.715599835848280352e-07,-7.343229985950927130e+00,-3.434677844520450662e+00
1.160000000000000000e+02,2.612546782744187487e-03,5.741887747788333198e-03,3.464821480804071777e-03,1.829743339120715444e-03,1.635078141683356332e-03,3.464349802795474009e-03,4.716780085977680115e-07,-7.342650850658105632e+00,-3.434700631697595874e+00
1.170000000000000000e+02,2.612563106396925596e-03,5.741886381159078123e-03,3.464831621129710847e-03,1.829742922586448514e-03,1.635088698543262333e-03,3.464359829990833195e-03,4.717911388776516168e-07,-7.342071911210535262e+00,-3.434723615247414763e+00
1.180000000000000000e+02,2.612579424851208757e-03,5.741885003568108006e-03,3.464841754437225987e-03,1.829742504728989593e-03,1.635099249708236394e-03,3.464369854759286049e-03,4.718996779399381447e-07,-7.341493156132894882e+00,-3.434746783147990534e+00
1.190000000000000000e+02,2.612595738409787850e-03,5.741883615684255891e-03,3.464851881164311784e-03,1.829742085629233175e-03,1.635109795535078609e-03,3.464379877254075875e-03,4.720039102359095684e-07,-7.340914574687729122e+00,-3.434770124151087511e+00
1.200000000000000000e+02,2.612612047355982684e-03,5.741882218133400467e-03,3.464862001721177431e-03,1.829741665362979519e-03,1.635120336358197911e-03,3.464389897618797010e-03,4.721041023804210812e-07,-7.340336156826721137e+00,-3.434793627730858834e+00
1.210000000000000000e+02,2.612628351954967426e-03,5.741880811501295402e-03,3.464872116492298364e-03,1.829741244001259048e-03,1.635130872491039316e-03,3.464399915988006749e-03,4.722005042916144202e-07,-7.339757893145149481e+00,-3.434817284036295604e+00
1.220000000000000000e+02,2.612644652454968863e-03,5.741879396336233878e-03,3.464882225838065120e-03,1.829740821610645026e-03,1.635141404227420095e-03,3.464409932487822960e-03,4.722933502421602925e-07,-7.339179774839321269e+00,-3.434841083846351673e+00
1.230000000000000000e+02,2.612660949088379658e-03,5.741877973151508427e-03,3.464892330096316832e-03,1.829740398253534156e-03,1.635151931842782676e-03,3.464419947236446664e-03,4.723828598701684811e-07,-7.338601793667132611e+00,-3.434865018528665548e+00
1.240000000000000000e+02,2.612677242072791815e-03,5.741876542427697301e-03,3.464902429583783649e-03,1.829739973988412857e-03,1.635162455595370792e-03,3.464429960344675950e-03,4.724692391076985853e-07,-7.338023941911386849e+00,-3.434889080000991246e+00
1.250000000000000000e+02,2.612693531611967254e-03,5.741875104614810321e-03,3.464912524597421172e-03,1.829739548870111619e-03,1.635172975727309554e-03,3.464439971916381724e-03,4.725526810394481414e-07,-7.337446212345422047e+00,-3.434913260695204862e+00
1.260000000000000000e+02,2.612709817896740304e-03,5.741873660134283811e-03,3.464922615415664663e-03,1.829739122950031164e-03,1.635183492465633499e-03,3.464449982048937483e-03,4.726333667271799543e-07,-7.336868598201040648e+00,-3.434937553523731424e+00
1.270000000000000000e+02,2.612726101105854702e-03,5.741872209380841086e-03,3.464932702299609521e-03,1.829738696276366882e-03,1.635194006023242639e-03,3.464459990833647363e-03,4.727114659621584059e-07,-7.336291093138880726e+00,-3.434961951848225503e+00
1.280000000000000000e+02,2.612742381406751597e-03,5.741870752724227180e-03,3.464942785494102423e-03,1.829738268894309837e-03,1.635204516599792586e-03,3.464469998356122567e-03,4.727871379798555262e-07,-7.335713691220401955e+00,-3.434986449450438961e+00
1.290000000000000000e+02,2.612758658956300731e-03,5.741869290510824737e-03,3.464952865228761777e-03,1.829737840846232602e-03,1.635215024382529175e-03,3.464480004696635258e-03,4.728605321265184902e-07,-7.335136386882035175e+00,-3.435011040505009383e+00
1.300000000000000000e+02,2.612774933901476984e-03,5.741867823065153684e-03,3.464962941718955237e-03,1.829737412171874656e-03,1.635225529547080581e-03,3.464490009930466796e-03,4.729317884884405576e-07,-7.334559174911115420e+00,-3.435035719554269118e+00
1.310000000000000000e+02,2.612791206380004391e-03,5.741866350691301503e-03,3.464973015166673571e-03,1.829736982908503930e-03,1.635236032258169641e-03,3.464500014128224330e-03,4.730010384492409903e-07,-7.333982050423093924e+00,-3.435060481484153438e+00
1.320000000000000000e+02,2.612807476520949412e-03,5.741864873674221680e-03,3.464983085761392384e-03,1.829736553091074885e-03,1.635246532670317499e-03,3.464510017356124856e-03,4.730684052675279694e-07,-7.333405008840443884e+00,-3.435085321502406863e+00
1.330000000000000000e+02,2.612823744445276052e-03,5.741863392280967954e-03,3.464993153680847107e-03,1.829736122752373146e-03,1.635257030928473961e-03,3.464520019676281884e-03,4.731340045652232540e-07,-7.332828045873029943e+00,-3.435110235117810884e+00
1.340000000000000000e+02,2.612840010266361500e-03,5.741861906761839239e-03,3.465003219091772856e-03,1.829735691923151455e-03,1.635267527168621400e-03,3.464530021146952632e-03,4.731979448202236482e-07,-7.332251157499792171e+00,-3.435135218120910494e+00
1.350000000000000000e+02,2.612856274090484023e-03,5.741860417351447345e-03,3.465013282150585308e-03,1.829735260632257398e-03,1.635278021518327910e-03,3.464540021822792165e-03,4.732603277931429764e-07,-7.331674339951421260e+00,-3.435160266566072984e+00
1.360000000000000000e+02,2.612872536017275295e-03,5.741858924269730054e-03,3.465023343004041204e-03,1.829734828906753527e-03,1.635288514097287677e-03,3.464550021755069369e-03,4.733212489718349736e-07,-7.331097589694357097e+00,-3.435185376754446018e+00
1.370000000000000000e+02,2.612888796140141936e-03,5.741857427722867925e-03,3.465033401789829881e-03,1.829734396772031641e-03,1.635299005017798240e-03,3.464560020991888124e-03,4.733807979417567480e-07,-7.330520903415815859e+00,-3.435210545218569944e+00
1.380000000000000000e+02,2.612905054546662761e-03,5.741855927904174206e-03,3.465043458637137933e-03,1.829733964251910143e-03,1.635309494385227790e-03,3.464570019578372927e-03,4.734390587650058602e-07,-7.329944278009692837e+00,-3.435235768707345372e+00
1.390000000000000000e+02,2.612921311318959147e-03,5.741854424994907551e-03,3.465053513667191738e-03,1.829733531368739645e-03,1.635319982298452093e-03,3.464580017556868376e-03,4.734961103233618906e-07,-7.329367710563450267e+00,-3.435261044172421840e+00
1.400000000000000000e+02,2.612937566534036769e-03,5.741852919165027491e-03,3.465063566993741018e-03,1.829733098143492085e-03,1.635330468850248933e-03,3.464590014967106144e-03,4.735520266348734741e-07,-7.328791198345985691e+00,-3.435286368755485764e+00
1.410000000000000000e+02,2.612953820264114334e-03,5.741851410573927360e-03,3.465073618723527645e-03,1.829732664595844216e-03,1.635340954127683429e-03,3.464600011846365006e-03,4.736068771626390783e-07,-7.328214738795968408e+00,-3.435311739775881446e+00
1.420000000000000000e+02,2.612970072576921085e-03,5.741849899371079605e-03,3.465083668956725396e-03,1.829732230744260868e-03,1.635351438212464528e-03,3.464610008229628262e-03,4.736607270971332495e-07,-7.327638329511298565e+00,-3.435337154719853014e+00
1.430000000000000000e+02,2.612986323535982161e-03,5.741848385696678506e-03,3.465093717787342403e-03,1.829731796606070843e-03,1.635361921181271560e-03,3.464620004149724687e-03,4.737136376177161767e-07,-7.327061968238968603e+00,-3.435362611229653140e+00
1.440000000000000000e+02,2.613002573200882278e-03,5.741846869682214367e-03,3.465103765303606271e-03,1.829731362197534574e-03,1.635372403106071697e-03,3.464629999637462970e-03,4.737656661433012339e-07,-7.326485652865722287e+00,-3.435388107093906296e+00
1.450000000000000000e+02,2.613018821627515094e-03,5.741845351451027764e-03,3.465113811588317952e-03,1.829730927533915457e-03,1.635382884054402495e-03,3.464639994721758348e-03,4.738168665596037554e-07,-7.325909381409234200e+00,-3.435413640238316191e+00
1.460000000000000000e+02,2.613035068868312626e-03,5.741843831118816077e-03,3.465123856719200431e-03,1.829730492629534286e-03,1.635393364089666145e-03,3.464649989429745367e-03,4.738672894550634285e-07,-7.325333152009916304e+00,-3.435439208717117054e+00
1.470000000000000000e+02,2.613051314972463825e-03,5.741842308794120955e-03,3.465133900769194492e-03,1.829730057497834950e-03,1.635403843271359542e-03,3.464659983786894971e-03,4.739169822995208115e-07,-7.324756962923240522e+00,-3.435464810704891292e+00
1.480000000000000000e+02,2.613067559986118407e-03,5.741840784578763728e-03,3.465143943806770974e-03,1.829729622151437781e-03,1.635414321655333193e-03,3.464669977817114253e-03,4.739659896567209596e-07,-7.324180812512437910e+00,-3.435490444489230910e+00
1.490000000000000000e+02,2.613083803952573770e-03,5.741839258568277350e-03,3.465153985896200512e-03,1.829729186602182481e-03,1.635424799294018031e-03,3.464679971542839257e-03,4.740143533612552196e-07,-7.323604699241903049e+00,-3.435516108463509966e+00
1.500000000000000000e+02,2.613100046912455402e-03,5.741837730852293251e-03,3.465164027097806815e-03,1.829728750861188413e-03,1.635435276236618402e-03,3.464689964985135165e-03,4.740621126716505762e-07,-7.323028621670813365e+00,-3.435541801120323147e+00
1.510000000000000000e+02,2.613116288903883418e-03,5.741836201514914292e-03,3.465174067468223401e-03,1.829728314938887553e-03,1.635445752529335849e-03,3.464699958163769151e-03,4.741093044542503410e-07,-7.322452578447180116e+00,-3.435567521045257422e+00
1.520000000000000000e+02,2.613132529962629985e-03,5.741834670635056516e-03,3.465184107060605232e-03,1.829727878845078051e-03,1.635456228215527181e-03,3.464709951097301888e-03,4.741559633033437526e-07,-7.321876568302299049e+00,-3.435593266911118882e+00
1.530000000000000000e+02,2.613148770122264170e-03,5.741833138286770929e-03,3.465194145924860736e-03,1.829727442588955678e-03,1.635466703335905058e-03,3.464719943803159109e-03,4.742021217016278989e-07,-7.321300590045598966e+00,-3.435619037472548154e+00
1.540000000000000000e+02,2.613165009414288118e-03,5.741831604539552290e-03,3.465204184107836989e-03,1.829727006179153286e-03,1.635477177928683704e-03,3.464729936297695351e-03,4.742478101416383596e-07,-7.320724642559817141e+00,-3.435644831560802359e+00
1.550000000000000000e+02,2.613181247868264986e-03,5.741830069458611456e-03,3.465214221653521373e-03,1.829726569623769863e-03,1.635487652029751510e-03,3.464739928596258147e-03,4.742930572632260422e-07,-7.320148724796460726e+00,-3.435670648079192091e+00
1.560000000000000000e+02,2.613197485511943412e-03,5.741828533105153808e-03,3.465224258603199006e-03,1.829726132930419762e-03,1.635498125672779244e-03,3.464749920713273024e-03,4.743378899259818871e-07,-7.319572835771392505e+00,-3.435696485998374072e+00
1.570000000000000000e+02,2.613213722371366798e-03,5.741826995536622111e-03,3.465234294995637055e-03,1.829725696106242021e-03,1.635508598889395034e-03,3.464759912662267356e-03,4.743823333696987887e-07,-7.318996974560931790e+00,-3.435722344352298840e+00
1.580000000000000000e+02,2.613229958470978265e-03,5.741825456806926367e-03,3.465244330867238258e-03,1.829725259157944164e-03,1.635519071709294094e-03,3.464769904455949727e-03,4.744264112885310247e-07,-7.318421140298192462e+00,-3.435748222234313864e+00
1.590000000000000000e+02,2.613246193833722135e-03,5.741823916966668460e-03,3.465254366252165392e-03,1.829724822091823673e-03,1.635529544160341719e-03,3.464779896106253299e-03,4.744701459120925779e-07,-7.317845332169414796e+00,-3.435774118793433196e+00
1.600000000000000000e+02,2.613262428481136733e-03,5.741822376063346854e-03,3.465264401182507371e-03,1.829724384913789881e-03,1.635540016268717490e-03,3.464789887624372677e-03,4.745135581346940357e-07,-7.317269549410710283e+00,-3.435800033230818062e+00
1.610000000000000000e+02,2.613278662433438093e-03,5.741820834141543942e-03,3.465274435688389405e-03,1.829723947629395856e-03,1.635550488058993548e-03,3.464799879020831995e-03,4.745566675574096338e-07,-7.316693791305095118e+00,-3.435825964796712650e+00
1.620000000000000000e+02,2.613294895709604958e-03,5.741819291243107325e-03,3.465284469798091387e-03,1.829723510243850540e-03,1.635560959554240848e-03,3.464809870305500528e-03,4.745994925908596229e-07,-7.316118057179465950e+00,-3.435851912787335483e+00
